Date,VTI,VXUS,VMLUX,VWIUX,VWLUX
9/16/2015,103.62,46.61,10.97,14.05,11.52
9/17/2015,103.48,46.65,10.98,14.07,11.54
9/18/2015,101.84,45.56,10.99,14.11,11.58
9/21/2015,102.25,45.6,10.99,14.11,11.57
9/22/2015,100.88,44.53,11.00,14.12,11.59
9/23/2015,100.68,44.26,11.00,14.12,11.59
9/24/2015,100.32,44.13,11.01,14.14,11.61
9/25/2015,99.61,44.2,11.00,14.14,11.6
9/28/2015,96.94,43.26,11.01,14.15,11.61
9/29/2015,96.92,43.35,11.02,14.17,11.63
9/30/2015,98.72,44.32,11.02,14.17,11.63
10/1/2015,98.92,44.42,11.02,14.17,11.63
10/2/2015,100.36,45.31,11.03,14.2,11.66
10/5/2015,102.21,46.24,11.03,14.19,11.64
10/6/2015,101.88,46.23,11.03,14.19,11.64
10/7/2015,102.8,47,11.03,14.18,11.64
10/8/2015,103.69,47.33,11.03,14.18,11.63
10/9/2015,103.83,47.46,11.03,14.18,11.63
10/12/2015,103.85,47.14,11.03,14.18,11.63
10/13/2015,103.09,46.48,11.03,14.18,11.63
10/14/2015,102.56,46.74,11.04,14.19,11.65
10/15/2015,104.11,47.57,11.04,14.19,11.64
10/16/2015,104.51,47.55,11.04,14.19,11.64
10/19/2015,104.63,47.23,11.04,14.19,11.64
10/20/2015,104.51,47.2,11.04,14.18,11.63
10/21/2015,103.69,46.98,11.04,14.19,11.64
10/22/2015,105.21,47.68,11.04,14.19,11.65
10/23/2015,106.31,48.03,11.03,14.18,11.64
10/26/2015,106.06,47.77,11.04,14.19,11.64
10/27/2015,105.71,47.33,11.04,14.2,11.66
10/28/2015,107.1,47.58,11.04,14.2,11.66
10/29/2015,106.94,47.16,11.04,14.19,11.64
10/30/2015,106.53,47.09,11.04,14.19,11.64
11/2/2015,107.93,47.6,11.04,14.18,11.64
11/3/2015,108.2,47.77,11.03,14.17,11.63
11/4/2015,107.94,47.49,11.03,14.17,11.63
11/5/2015,107.82,47.3,11.03,14.16,11.62
11/6/2015,107.84,47.02,11.01,14.13,11.59
11/9/2015,106.76,46.52,11.00,14.11,11.57
11/10/2015,107,46.4,11.00,14.11,11.57
11/11/2015,106.54,46.55,11.00,14.11,11.57
11/12/2015,104.95,46.04,11.00,14.11,11.58
11/13/2015,103.84,45.59,11.00,14.12,11.59
11/16/2015,105.35,46.22,11.00,14.13,11.6
11/17/2015,105.22,46.32,11.00,14.14,11.61
11/18/2015,106.9,46.75,11.01,14.15,11.63
11/19/2015,106.76,46.99,11.01,14.18,11.65
11/20/2015,107.22,46.99,11.01,14.18,11.66
11/23/2015,107.11,46.56,11.01,14.19,11.67
11/24/2015,107.39,46.65,11.01,14.19,11.68
11/25/2015,107.47,46.65,11.02,14.2,11.68
11/27/2015,107.63,46.45,11.02,14.2,11.68
11/30/2015,107.17,46.47,11.02,14.2,11.69
12/1/2015,108.18,46.95,11.02,14.22,11.71
12/2/2015,107.05,46.44,11.02,14.23,11.72
12/3/2015,105.45,46.23,11.01,14.2,11.69
12/4/2015,107.39,46.61,11.01,14.21,11.7
12/7/2015,106.55,46.13,11.01,14.22,11.71
12/8/2015,105.91,45.44,11.02,14.23,11.72
12/9/2015,105,45.31,11.02,14.23,11.73
12/10/2015,105.31,45.24,11.02,14.24,11.75
12/11/2015,103.24,44.29,11.02,14.27,11.77
12/14/2015,103.61,44.45,11.01,14.25,11.75
12/15/2015,104.72,44.8,11.01,14.23,11.73
12/16/2015,106.24,45.71,11.01,14.22,11.73
12/17/2015,104.68,45.06,11.01,14.24,11.75
12/18/2015,102.9,44.73,11.01,14.26,11.76
12/21/2015,103.13,44.69,11.01,14.26,11.77
12/22/2015,104.06,44.99,11.01,14.26,11.76
12/23/2015,105.36,45.75,11.01,14.26,11.76
12/24/2015,105.23,45.67,11.01,14.26,11.75
12/28/2015,105,45.5,11.01,14.26,11.75
12/29/2015,106.12,45.9,11.01,14.26,11.75
12/30/2015,105.32,45.53,11.01,14.26,11.75
12/31/2015,104.3,45.11,11.02,14.26,11.75
1/4/2016,102.74,44.33,11.02,14.29,11.78
1/5/2016,102.97,44.25,11.03,14.31,11.8
1/6/2016,101.59,43.5,11.05,14.36,11.84
1/7/2016,99.1,42.6,11.06,14.38,11.85
1/8/2016,97.97,42.1,11.06,14.38,11.85
1/11/2016,97.91,42.19,11.06,14.36,11.83
1/12/2016,98.58,42.29,11.06,14.36,11.83
1/13/2016,96.04,41.71,11.06,14.37,11.84
1/14/2016,97.51,42.27,11.06,14.36,11.83
1/15/2016,95.46,40.64,11.06,14.38,11.85
1/19/2016,95.36,41.12,11.06,14.37,11.84
1/20/2016,94.42,40.11,11.07,14.4,11.86
1/21/2016,94.79,40.45,11.07,14.39,11.85
1/22/2016,96.81,41.66,11.07,14.38,11.84
1/25/2016,95.22,40.96,11.07,14.38,11.84
1/26/2016,96.67,41.75,11.06,14.38,11.84
1/27/2016,95.57,41.55,11.06,14.37,11.83
1/28/2016,95.95,41.82,11.07,14.38,11.84
1/29/2016,98.33,42.65,11.08,14.41,11.86
2/1/2016,98.35,42.47,11.08,14.4,11.86
2/2/2016,96.45,41.5,11.08,14.42,11.88
2/3/2016,97.03,42.03,11.09,14.43,11.88
2/4/2016,97.26,42.23,11.10,14.44,11.88
2/5/2016,95.26,41.66,11.10,14.44,11.89
2/8/2016,93.78,40.92,11.11,14.46,11.9
2/9/2016,93.66,40.36,11.12,14.47,11.91
2/10/2016,93.72,40.35,11.12,14.47,11.9
2/11/2016,92.56,39.73,11.13,14.5,11.93
2/12/2016,94.36,40.39,11.12,14.47,11.91
2/16/2016,96.08,41.23,11.12,14.46,11.89
2/17/2016,97.67,42.03,11.11,14.43,11.86
2/18/2016,97.28,41.85,11.11,14.43,11.86
2/19/2016,97.3,41.7,11.11,14.43,11.86
2/22/2016,98.72,42.17,11.11,14.42,11.86
2/23/2016,97.53,41.54,11.10,14.4,11.84
2/24/2016,98.03,41.44,11.10,14.4,11.84
2/25/2016,99.19,41.87,11.10,14.4,11.84
2/26/2016,99.11,41.75,11.09,14.38,11.82
2/29/2016,98.32,41.6,11.09,14.38,11.82
3/1/2016,100.66,42.78,11.08,14.35,11.8
3/2/2016,101.22,43.19,11.07,14.34,11.79
3/3/2016,101.72,43.65,11.07,14.32,11.78
3/4/2016,102.07,44.11,11.06,14.31,11.76
3/7/2016,102.28,44.05,11.05,14.3,11.76
3/8/2016,101.01,43.44,11.06,14.31,11.78
3/9/2016,101.5,43.75,11.05,14.31,11.78
3/10/2016,101.47,43.67,11.05,14.31,11.77
3/11/2016,103.19,44.79,11.05,14.3,11.77
3/14/2016,103.07,44.55,11.04,14.3,11.77
3/15/2016,102.24,43.92,11.04,14.29,11.77
3/16/2016,102.88,44.52,11.04,14.31,11.78
3/17/2016,103.67,45,11.04,14.32,11.8
3/18/2016,104.13,44.93,11.04,14.33,11.8
3/21/2016,104.23,44.98,11.04,14.32,11.8
3/22/2016,104.2,44.89,11.04,14.32,11.8
3/23/2016,103.35,44.31,11.04,14.33,11.81
3/24/2016,103.32,44.07,11.04,14.33,11.81
3/28/2016,103.39,44.36,11.04,14.33,11.81
3/29/2016,104.54,44.82,11.04,14.35,11.83
3/30/2016,104.94,45.27,11.04,14.36,11.84
3/31/2016,104.82,44.92,11.05,14.39,11.87
4/1/2016,105.48,44.47,11.05,14.39,11.88
4/4/2016,105.04,44.28,11.05,14.39,11.88
4/5/2016,104.02,43.51,11.07,14.43,11.92
4/6/2016,105.16,44.18,11.07,14.43,11.92
4/7/2016,103.9,43.5,11.07,14.46,11.95
4/8/2016,104.2,44.39,11.08,14.46,11.96
4/11/2016,103.91,44.47,11.07,14.46,11.96
4/12/2016,104.92,45.21,11.07,14.45,11.94
4/13/2016,106.15,45.88,11.07,14.45,11.95
4/14/2016,106.11,45.83,11.07,14.45,11.95
4/15/2016,106.06,45.72,11.07,14.46,11.96
4/18/2016,106.77,46.07,11.07,14.46,11.95
4/19/2016,107.07,46.91,11.07,14.46,11.96
4/20/2016,107.18,46.81,11.08,14.46,11.96
4/21/2016,106.65,46.51,11.07,14.43,11.93
4/22/2016,106.8,46.48,11.07,14.42,11.92
4/25/2016,106.54,46.25,11.07,14.42,11.92
4/26/2016,106.83,46.44,11.06,14.42,11.91
4/27/2016,107.09,46.58,11.07,14.42,11.91
4/28/2016,106.13,46.04,11.07,14.44,11.93
4/29/2016,105.51,45.89,11.07,14.45,11.94
5/2/2016,106.33,46.19,11.07,14.44,11.94
5/3/2016,105.26,45.26,11.08,14.47,11.96
5/4/2016,104.64,44.74,11.08,14.47,11.97
5/5/2016,104.6,44.68,11.08,14.47,11.97
5/6/2016,104.98,44.8,11.08,14.48,11.98
5/9/2016,105.09,44.56,11.08,14.48,11.98
5/10/2016,106.34,45.29,11.08,14.49,11.99
5/11/2016,105.37,44.99,11.09,14.5,12.01
5/12/2016,105.33,44.99,11.09,14.5,12
5/13/2016,104.42,44.38,11.09,14.51,12.01
5/16/2016,105.46,45.03,11.08,14.51,12.01
5/17/2016,104.51,44.69,11.08,14.51,12.02
5/18/2016,104.5,44.62,11.08,14.48,11.99
5/19/2016,104.09,44.28,11.07,14.47,11.98
5/20/2016,104.89,44.64,11.06,14.46,11.98
5/23/2016,104.76,44.48,11.06,14.46,11.98
5/24/2016,106.16,45.08,11.06,14.44,11.97
5/25/2016,106.93,45.55,11.05,14.43,11.96
5/26/2016,106.91,45.66,11.04,14.43,11.96
5/27/2016,107.39,45.56,11.04,14.43,11.96
5/31/2016,107.34,45.44,11.04,14.43,11.96
6/1/2016,107.63,45.45,11.04,14.43,11.96
6/2/2016,107.99,45.54,11.04,14.43,11.97
6/3/2016,107.69,45.95,11.05,14.45,11.99
6/6/2016,108.25,46.29,11.05,14.45,11.99
6/7/2016,108.46,46.68,11.06,14.46,12
6/8/2016,108.84,46.85,11.06,14.46,12.01
6/9/2016,108.62,46.23,11.06,14.48,12.03
6/10/2016,107.5,44.99,11.07,14.51,12.06
6/13/2016,106.61,44.35,11.07,14.51,12.06
6/14/2016,105.95,43.29,11.07,14.53,12.08
6/15/2016,105.84,43.63,11.08,14.54,12.09
6/16/2016,106.15,43.59,11.08,14.56,12.12
6/17/2016,105.8,43.92,11.08,14.56,12.11
6/20/2016,106.52,44.93,11.08,14.53,12.08
6/21/2016,106.75,45.23,11.07,14.52,12.08
6/22/2016,106.51,45.22,11.07,14.52,12.07
6/23/2016,107.98,46.41,11.07,14.5,12.05
6/24/2016,104.04,42.82,11.10,14.6,12.14
6/27/2016,101.98,42.05,11.11,14.63,12.18
6/28/2016,103.85,43.1,11.10,14.61,12.16
6/29/2016,105.71,43.95,11.10,14.6,12.16
6/30/2016,107.16,44.48,11.10,14.6,12.16
7/1/2016,107.37,44.6,11.10,14.61,12.17
7/5/2016,106.57,43.83,11.10,14.63,12.2
7/6/2016,107.22,43.74,11.11,14.64,12.2
7/7/2016,107.17,43.56,11.10,14.62,12.19
7/8/2016,108.84,44.31,11.10,14.62,12.19
7/11/2016,109.29,44.85,11.10,14.61,12.18
7/12/2016,110.2,45.47,11.10,14.58,12.15
7/13/2016,110.14,45.46,11.10,14.59,12.15
7/14/2016,110.67,45.85,11.10,14.57,12.13
7/15/2016,110.55,45.66,11.09,14.55,12.1
7/18/2016,110.86,45.82,11.09,14.54,12.09
7/19/2016,110.64,45.4,11.09,14.54,12.09
7/20/2016,111.23,45.76,11.09,14.54,12.09
7/21/2016,110.79,45.72,11.09,14.54,12.08
7/22/2016,111.32,45.79,11.09,14.54,12.08
7/25/2016,111.03,45.64,11.09,14.53,12.08
7/26/2016,111.15,45.83,11.10,14.54,12.08
7/27/2016,111.02,46.05,11.10,14.55,12.09
7/28/2016,111.16,46.04,11.11,14.56,12.1
7/29/2016,111.42,46.49,11.11,14.56,12.1
8/1/2016,111.27,46.27,11.11,14.56,12.09
8/2/2016,110.43,46.09,11.10,14.54,12.07
8/3/2016,110.84,46.01,11.10,14.54,12.07
8/4/2016,110.97,46.26,11.10,14.55,12.09
8/5/2016,111.89,46.47,11.10,14.54,12.07
8/8/2016,111.82,46.64,11.10,14.53,12.07
8/9/2016,111.92,47,11.10,14.54,12.07
8/10/2016,111.59,47.09,11.10,14.55,12.09
8/11/2016,112.15,47.47,11.10,14.55,12.09
8/12/2016,112.04,47.3,11.11,14.56,12.1
8/15/2016,112.45,47.59,11.11,14.56,12.1
8/16/2016,111.81,47.42,11.11,14.56,12.1
8/17/2016,111.95,47.42,11.11,14.56,12.1
8/18/2016,112.3,47.67,11.11,14.56,12.11
8/19/2016,112.14,47.35,11.11,14.57,12.11
8/22/2016,112.17,47.29,11.11,14.57,12.11
8/23/2016,112.47,47.43,11.11,14.57,12.11
8/24/2016,111.84,47.32,11.11,14.57,12.11
8/25/2016,111.77,47.23,11.10,14.56,12.11
8/26/2016,111.54,46.89,11.10,14.56,12.11
8/29/2016,112.15,47.07,11.10,14.55,12.1
8/30/2016,111.97,46.94,11.10,14.55,12.1
8/31/2016,111.65,46.7,11.09,14.55,12.1
9/1/2016,111.71,47,11.09,14.54,12.1
9/2/2016,112.28,47.54,11.08,14.53,12.09
9/6/2016,112.6,48.03,11.08,14.53,12.09
9/7/2016,112.75,48.09,11.08,14.53,12.09
9/8/2016,112.46,48.02,11.08,14.52,12.08
9/9/2016,109.66,46.95,11.07,14.5,12.05
9/12/2016,111.19,47.34,11.06,14.48,12.03
9/13/2016,108.92,45.91,11.06,14.45,12
9/14/2016,108.93,45.95,11.05,14.45,12
9/15/2016,110.05,46.4,11.05,14.45,11.99
9/16/2016,109.61,45.91,11.05,14.45,11.99
9/19/2016,109.77,46.22,11.05,14.44,11.99
9/20/2016,109.72,46.36,11.05,14.44,11.99
9/21/2016,110.98,47.27,11.05,14.44,11.98
9/22/2016,111.79,47.74,11.05,14.45,12
9/23/2016,111.15,47.24,11.05,14.46,12
9/26/2016,110.27,46.8,11.05,14.46,12
9/27/2016,110.9,47.09,11.06,14.48,12.02
9/28/2016,111.55,47.5,11.06,14.48,12.02
9/29/2016,110.46,46.96,11.06,14.47,12.01
9/30/2016,111.33,47.21,11.05,14.46,12
10/3/2016,110.99,47.18,11.05,14.46,12
10/4/2016,110.49,47.01,11.05,14.44,11.97
10/5/2016,110.92,47.35,11.04,14.41,11.94
10/6/2016,110.96,47.15,11.04,14.39,11.92
10/7/2016,110.54,46.85,11.03,14.38,11.91
10/10/2016,111.14,47.06,11.03,14.38,11.91
10/11/2016,109.66,46.32,11.03,14.36,11.88
10/12/2016,109.79,46.26,11.02,14.34,11.86
10/13/2016,109.4,46.07,11.02,14.34,11.86
10/14/2016,109.37,46.15,11.02,14.33,11.85
10/17/2016,109.06,46.06,11.02,14.32,11.84
10/18/2016,109.7,46.61,11.02,14.32,11.84
10/19/2016,110.05,46.77,11.02,14.32,11.84
10/20/2016,109.84,46.75,11.02,14.33,11.85
10/21/2016,109.8,46.69,11.02,14.33,11.85
10/24/2016,110.35,46.74,11.02,14.33,11.85
10/25/2016,109.88,46.69,11.02,14.32,11.84
10/26/2016,109.55,46.43,11.02,14.32,11.84
10/27/2016,109.18,46.32,11.02,14.3,11.81
10/28/2016,108.82,46.27,11.02,14.31,11.82
10/31/2016,108.89,46.31,11.02,14.31,11.83
11/1/2016,108.08,46.13,11.02,14.31,11.83
11/2/2016,107.33,45.74,11.02,14.33,11.85
11/3/2016,106.86,45.7,11.02,14.33,11.85
11/4/2016,106.79,45.26,11.02,14.34,11.85
11/7/2016,109.15,46.12,11.02,14.33,11.85
11/8/2016,109.62,46.27,11.02,14.32,11.84
11/9/2016,111,45.96,11.00,14.24,11.75
11/10/2016,111.37,45.66,10.98,14.18,11.69
11/11/2016,111.41,45.19,10.98,14.18,11.68
11/14/2016,111.7,44.91,10.93,14.02,11.52
11/15/2016,112.57,45.35,10.92,14,11.5
11/16/2016,112.41,44.88,10.91,13.99,11.49
11/17/2016,112.98,45.16,10.90,13.99,11.49
11/18/2016,112.77,44.78,10.90,13.96,11.46
11/21/2016,113.62,45.18,10.89,13.93,11.44
11/22/2016,113.95,45.4,10.87,13.91,11.41
11/23/2016,114.11,45.19,10.86,13.88,11.39
11/25/2016,114.55,45.37,10.86,13.88,11.39
11/28/2016,113.89,45.2,10.85,13.86,11.37
11/29/2016,114.05,45.42,10.83,13.83,11.34
11/30/2016,113.78,45.38,10.82,13.79,11.3
12/1/2016,113.31,45.26,10.80,13.74,11.24
12/2/2016,113.31,45.38,10.80,13.75,11.25
12/5/2016,114.1,45.74,10.81,13.77,11.27
12/6/2016,114.68,45.98,10.82,13.82,11.32
12/7/2016,116.1,46.64,10.85,13.91,11.42
12/8/2016,116.52,46.67,10.85,13.9,11.41
12/9/2016,117.15,46.81,10.85,13.89,11.4
12/12/2016,116.85,46.54,10.85,13.86,11.37
12/13/2016,117.53,47,10.85,13.86,11.36
12/14/2016,116.47,46.15,10.85,13.87,11.37
12/15/2016,116.95,46.12,10.82,13.8,11.31
12/16/2016,116.77,46.03,10.82,13.81,11.32
12/19/2016,117.1,45.98,10.83,13.82,11.33
12/20/2016,116.87,45.73,10.83,13.82,11.34
12/21/2016,116.54,45.66,10.83,13.84,11.36
12/22/2016,116.24,45.44,10.83,13.85,11.37
12/23/2016,116.42,45.57,10.83,13.86,11.34
12/27/2016,116.71,45.58,10.83,13.85,11.34
12/28/2016,115.74,45.55,10.83,13.87,11.36
12/29/2016,115.75,45.8,10.84,13.88,11.37
12/30/2016,115.32,45.88,10.84,13.89,11.38
1/3/2017,116.2,46.21,10.84,13.89,11.38
1/4/2017,117.09,46.72,10.85,13.91,11.39
1/5/2017,116.86,47.07,10.86,13.94,11.42
1/6/2017,117.23,46.97,10.86,13.94,11.43
1/9/2017,116.78,46.88,10.87,13.96,11.44
1/10/2017,116.87,46.96,10.88,13.97,11.45
1/11/2017,117.24,47.31,10.89,13.99,11.47
1/12/2017,116.93,47.38,10.90,14.02,11.5
1/13/2017,117.22,47.52,10.90,14.01,11.49
1/17/2017,116.7,47.4,10.91,14.03,11.5
1/18/2017,116.97,47.15,10.91,14.01,11.48
1/19/2017,116.51,47.11,10.90,13.96,11.43
1/20/2017,116.91,47.3,10.88,13.92,11.39
1/23/2017,116.6,47.52,10.88,13.92,11.4
1/24/2017,117.51,47.71,10.88,13.93,11.4
1/25/2017,118.52,48.21,10.88,13.91,11.38
1/26/2017,118.35,48.06,10.88,13.91,11.37
