Date,VTSAX,VWUAX,VWNAX,VEXRX,VSEQX,VWILX,VTRIX,VTIAX,VUSFX,VMLUX,VWIUX,VWLUX
1/24/2012,32.88,49.62,47.7,70.85,19.48,55.83,28.32,23.2,,11.17,14.17,11.49
1/25/2012,33.19,50.17,47.95,71.59,19.72,56.41,28.61,23.45,,11.18,14.19,11.51
1/26/2012,33,49.82,47.65,71.19,19.59,56.59,28.69,23.5,,11.18,14.22,11.53
1/27/2012,33,49.96,47.59,71.72,19.74,56.8,28.76,23.58,,11.19,14.24,11.55
1/30/2012,32.9,49.85,47.42,71.14,19.61,56.09,28.43,23.33,,11.19,14.27,11.58
1/31/2012,32.89,49.9,47.44,71.16,19.64,56.28,28.55,23.44,,11.2,14.3,11.6
2/1/2012,33.25,50.37,48.05,72.59,20.04,57.19,28.97,23.81,,11.21,14.3,11.6
2/2/2012,33.31,50.78,48.07,72.91,20.08,57.44,29.04,23.9,,11.21,14.31,11.61
2/3/2012,33.83,51.71,48.84,74.42,20.46,58.4,29.47,24.23,,11.2,14.27,11.58
2/6/2012,33.81,51.78,48.78,74.3,20.44,58.09,29.34,24.12,,11.2,14.27,11.57
2/7/2012,33.87,51.88,48.89,74.3,20.48,58.21,29.51,24.22,,11.2,14.26,11.57
2/8/2012,33.95,52.12,48.97,74.47,20.53,58.35,29.59,24.32,,11.2,14.25,11.56
2/9/2012,33.99,52.51,49.03,74.5,20.51,58.49,29.61,24.36,,11.2,14.24,11.55
2/10/2012,33.73,52.23,48.69,73.65,20.29,57.48,29.09,23.94,,11.21,14.26,11.57
2/13/2012,33.99,52.69,49,74.6,20.47,58.25,29.43,24.2,,11.21,14.26,11.57
2/14/2012,33.95,52.84,48.9,74.53,20.45,57.87,29.22,24.04,,11.21,14.27,11.58
2/15/2012,33.79,52.61,48.73,74.15,20.37,58.02,29.31,24.09,,11.21,14.27,11.59
2/16/2012,34.2,53.18,49.31,75.39,20.65,58.61,29.73,24.34,,11.22,14.28,11.59
2/17/2012,34.26,53.12,49.49,75.23,20.66,58.79,29.88,24.42,,11.22,14.28,11.59
2/21/2012,34.24,53.15,49.46,74.76,20.62,58.79,29.9,24.49,,11.21,14.26,11.57
2/22/2012,34.11,53.21,49.22,74.51,20.56,58.85,29.81,24.46,,11.21,14.25,11.57
2/23/2012,34.31,53.48,49.38,75.39,20.74,59.2,29.97,24.59,,11.21,14.25,11.57
2/24/2012,34.36,53.71,49.45,75.36,20.77,59.56,30.23,24.73,,11.21,14.25,11.57
2/27/2012,34.39,53.73,49.6,75.4,20.74,59.07,30.02,24.56,,11.21,14.25,11.58
2/28/2012,34.48,53.93,49.78,75.38,20.74,59.75,30.32,24.8,,11.21,14.26,11.58
2/29/2012,34.29,53.58,49.63,74.46,20.58,59.3,30.06,24.64,,11.21,14.26,11.58
3/1/2012,34.52,54.07,50.03,75.18,20.76,59.83,30.32,24.84,,11.2,14.23,11.57
3/2/2012,34.36,53.84,49.84,74.31,20.56,59.35,30.11,24.66,,11.2,14.24,11.57
3/5/2012,34.23,53.38,49.72,73.79,20.48,58.92,29.91,24.49,,11.2,14.22,11.56
3/6/2012,33.67,52.46,48.84,72.25,20.08,57.07,28.99,23.77,,11.2,14.2,11.55
3/7/2012,33.94,52.96,49.19,73.05,20.29,57.59,29.28,23.99,,11.19,14.18,11.54
3/8/2012,34.3,53.62,49.8,74.15,20.56,58.98,29.88,24.49,,11.18,14.17,11.53
3/9/2012,34.46,53.81,49.93,74.88,20.76,58.77,29.81,24.42,,11.18,14.17,11.53
3/12/2012,34.44,53.65,49.87,74.43,20.67,58.66,29.71,24.33,,11.18,14.18,11.54
3/13/2012,35.08,54.62,50.89,75.9,21.05,59.66,30.17,24.68,,11.18,14.17,11.53
3/14/2012,35,54.59,50.8,75.38,20.91,59.26,30,24.51,,11.16,14.11,11.49
3/15/2012,35.23,54.89,51.14,76.11,21.01,59.72,30.21,24.66,,11.16,14.09,11.47
3/16/2012,35.26,55.05,51.23,76.04,20.97,60.13,30.39,24.8,,11.15,14.06,11.45
3/19/2012,35.41,55.54,51.36,76.44,21.05,60.22,30.47,24.85,,11.14,14.05,11.44
3/20/2012,35.27,55.2,51.14,75.65,20.9,59.49,30.15,24.57,,11.13,14.02,11.43
3/21/2012,35.22,55.32,51.02,75.85,20.89,59.34,29.98,24.48,,11.13,14.03,11.43
3/22/2012,34.95,55.02,50.7,75.11,20.73,58.86,29.74,24.28,,11.13,14.05,11.45
3/23/2012,34.93,55.12,50.93,75.64,20.88,59.18,29.88,24.42,,11.14,14.07,11.46
3/26/2012,35.43,55.93,51.66,77,21.21,60.14,30.3,24.74,,11.14,14.08,11.47
3/27/2012,35.31,55.71,51.47,76.54,21.09,59.83,30.17,24.62,,11.14,14.11,11.49
3/28/2012,35.14,55.35,51.28,75.96,20.92,59.33,29.97,24.46,,11.14,14.11,11.49
3/29/2012,35.09,55.25,51.17,75.87,20.9,58.9,29.73,24.3,,11.14,14.1,11.49
3/30/2012,35.19,55.26,51.42,75.88,20.94,59.25,29.89,24.46,,11.14,14.09,11.48
4/2/2012,35.47,55.82,51.77,76.55,21.15,60.08,30.2,24.71,,11.14,14.09,11.48
4/3/2012,35.35,55.82,51.51,76.36,21.14,59.56,29.87,24.42,,11.14,14.08,11.47
4/4/2012,34.96,55.11,50.9,75.1,20.86,58.21,29.19,23.89,,11.14,14.08,11.47
4/5/2012,34.93,55.31,50.78,74.99,20.79,58.18,29.15,23.84,,11.14,14.1,11.48
4/9/2012,34.52,54.8,50.21,73.78,20.5,57.93,28.99,23.72,,11.16,14.16,11.54
4/10/2012,33.89,53.8,49.34,71.91,20,56.74,28.36,23.27,,11.17,14.17,11.54
4/11/2012,34.18,54.27,49.72,72.92,20.23,57.39,28.64,23.51,,11.16,14.16,11.53
4/12/2012,34.67,55.09,50.43,74.26,20.57,58.57,29.16,23.93,,11.16,14.15,11.52
4/13/2012,34.24,54.46,49.72,73.32,20.35,57.54,28.62,23.52,,11.16,14.16,11.53
4/16/2012,34.22,53.93,49.78,73.12,20.35,57.92,28.71,23.63,,11.16,14.16,11.53
4/17/2012,34.75,54.93,50.41,74.43,20.63,58.7,29.1,23.95,,11.16,14.16,11.54
4/18/2012,34.6,54.84,50.2,74.12,20.6,58.42,28.95,23.82,,11.16,14.18,11.55
4/19/2012,34.42,54.42,50.08,73.8,20.55,58.26,28.81,23.72,,11.17,14.19,11.56
4/20/2012,34.47,54.08,50.21,73.84,20.58,58.59,29.01,23.88,,11.17,14.19,11.56
4/23/2012,34.16,53.53,49.78,72.99,20.38,57.47,28.53,23.49,,11.17,14.21,11.57
4/24/2012,34.28,53.43,50.01,73.06,20.39,57.71,28.75,23.64,,11.17,14.21,11.57
4/25/2012,34.78,54.68,50.44,74.59,20.77,58.32,29.03,23.91,,11.17,14.21,11.57
4/26/2012,35.03,55.24,50.89,75.31,20.89,58.57,29.14,24,,11.17,14.21,11.57
4/27/2012,35.13,55.38,51.04,75.82,20.96,58.94,29.27,24.1,,11.17,14.21,11.57
4/30/2012,34.97,54.99,50.86,75.15,20.83,58.75,29.17,24.01,,11.17,14.21,11.57
5/1/2012,35.14,55.15,51.28,75.42,20.88,58.98,29.21,24.08,,11.17,14.21,11.58
5/2/2012,35.09,55.16,51.11,75.73,20.92,58.79,29.08,23.96,,11.17,14.23,11.59
5/3/2012,34.78,54.21,50.75,74.47,20.58,58.45,28.89,23.78,,11.17,14.24,11.6
5/4/2012,34.21,53.11,50.02,72.97,20.2,57.31,28.41,23.4,,11.18,14.25,11.62
5/7/2012,34.23,53.03,50.04,72.98,20.2,57.37,28.54,23.48,,11.18,14.26,11.63
5/8/2012,34.09,52.7,49.82,72.65,20.12,56.48,28.17,23.15,,11.18,14.28,11.65
5/9/2012,33.89,52.48,49.44,72.29,20.03,55.8,27.86,22.86,,11.19,14.29,11.66
5/10/2012,33.98,52.37,49.64,72.39,20.13,55.97,27.97,22.97,,11.19,14.29,11.66
5/11/2012,33.89,52.21,49.4,72.48,20.14,55.72,27.82,22.84,,11.19,14.29,11.66
5/14/2012,33.5,51.6,48.77,71.52,19.83,54.77,27.29,22.39,,11.19,14.3,11.68
5/15/2012,33.33,51.41,48.44,71.28,19.72,54.22,26.93,22.1,,11.19,14.3,11.67
5/16/2012,33.17,51.05,48.18,70.87,19.59,53.66,26.63,21.86,,11.18,14.27,11.64
5/17/2012,32.61,49.99,47.51,68.99,19.04,52.9,26.29,21.64,,11.18,14.28,11.66
5/18/2012,32.34,49.56,47.18,68.2,18.8,52.45,26.04,21.47,,11.18,14.28,11.66
5/21/2012,32.91,50.9,47.97,69.92,19.26,53.48,26.48,21.84,,11.18,14.28,11.66
5/22/2012,32.91,50.91,48.03,69.86,19.21,53.25,26.5,21.8,,11.17,14.26,11.63
5/23/2012,33,51.26,47.94,70.33,19.32,52.69,26.17,21.57,,11.17,14.25,11.63
5/24/2012,33.05,51.01,48.11,70.35,19.39,52.47,26.11,21.51,,11.17,14.25,11.63
5/25/2012,32.99,50.97,48.02,70.35,19.42,52.34,26,21.44,,11.17,14.25,11.63
5/29/2012,33.37,51.66,48.48,71.3,19.67,53.29,26.45,21.77,,11.17,14.25,11.63
5/30/2012,32.87,50.84,47.8,69.86,19.32,51.95,25.85,21.27,,11.17,14.26,11.64
5/31/2012,32.79,50.51,47.77,69.52,19.25,52.05,25.91,21.35,,11.18,14.27,11.65
6/1/2012,31.94,49.05,46.64,67.1,18.6,50.72,25.34,20.89,,11.18,14.29,11.67
6/4/2012,31.92,49.27,46.51,66.81,18.52,50.86,25.4,20.95,,11.18,14.28,11.66
6/5/2012,32.15,49.69,46.83,67.81,18.81,51.08,25.55,21.07,,11.17,14.26,11.65
6/6/2012,32.9,50.84,47.91,69.52,19.24,52.57,26.27,21.64,,11.17,14.23,11.62
6/7/2012,32.86,50.67,47.98,69.05,19.12,52.91,26.35,21.67,,11.16,14.21,11.6
6/8/2012,33.14,51,48.38,69.65,19.32,52.77,26.24,21.62,,11.16,14.21,11.6
6/11/2012,32.67,50.3,47.86,68.16,18.9,52.19,26.01,21.39,,11.16,14.21,11.6
6/12/2012,33.05,50.88,48.46,69,19.16,52.86,26.42,21.71,,11.16,14.2,11.59
6/13/2012,32.8,50.38,48.19,67.93,18.9,52.56,26.29,21.6,,11.16,14.2,11.6
6/14/2012,33.15,50.67,48.64,68.57,19.06,52.74,26.45,21.73,,11.16,14.21,11.6
6/15/2012,33.49,51.25,49.17,69.44,19.26,53.39,26.82,22.03,,11.16,14.22,11.61
6/18/2012,33.57,51.7,49.08,69.91,19.37,53.46,26.84,22.04,,11.16,14.22,11.61
6/19/2012,33.92,52.14,49.63,71,19.64,54.52,27.32,22.42,,11.16,14.21,11.61
6/20/2012,33.87,51.98,49.67,70.84,19.61,54.62,27.39,22.49,,11.16,14.21,11.6
6/21/2012,33.1,50.68,48.63,68.86,19.13,53.12,26.75,21.91,,11.16,14.21,11.61
6/22/2012,33.18,51.19,48.94,69.49,19.28,53.2,26.85,22.01,,11.16,14.21,11.6
6/25/2012,32.65,50.22,48.22,68.1,18.96,52.12,26.34,21.6,,11.16,14.21,11.6
6/26/2012,32.81,50.59,48.39,68.45,19.05,52.37,26.5,21.71,,11.16,14.21,11.6
6/27/2012,33.12,50.88,48.89,69.16,19.22,52.77,26.74,21.9,,11.16,14.21,11.6
6/28/2012,33.06,50.5,48.25,68.98,19.2,52.53,26.64,21.84,,11.16,14.21,11.61
6/29/2012,33.91,51.83,49.38,71.2,19.73,54.63,27.56,22.63,,11.16,14.21,11.61
7/2/2012,34.03,52.08,49.55,71.61,19.84,54.89,27.74,22.75,,11.16,14.22,11.61
7/3/2012,34.29,52.56,49.8,72.5,20.1,55.56,28.02,23.01,,11.16,14.22,11.61
7/5/2012,34.15,52.52,49.42,72.49,20.09,54.98,27.67,22.75,,11.16,14.22,11.61
7/6/2012,33.82,51.8,49.06,71.28,19.89,54.19,27.33,22.47,,11.16,14.23,11.62
7/9/2012,33.75,51.59,49.01,70.94,19.87,53.88,27.22,22.38,,11.16,14.25,11.64
7/10/2012,33.46,51.04,48.65,70.04,19.66,53.63,27.11,22.27,,11.17,14.26,11.66
7/11/2012,33.44,50.84,48.73,69.75,19.59,53.63,27.18,22.32,,11.17,14.28,11.67
7/12/2012,33.28,50.65,48.37,69.46,19.54,52.87,26.84,22.04,,11.17,14.3,11.7
7/13/2012,33.82,51.36,49.21,70.49,19.85,53.84,27.3,22.39,,11.17,14.3,11.7
7/16/2012,33.73,51.15,49.23,70.07,19.78,53.72,27.26,22.36,,11.18,14.32,11.72
7/17/2012,33.96,51.42,49.57,70.37,19.93,53.96,27.36,22.48,,11.18,14.32,11.72
7/18/2012,34.19,51.81,49.93,70.97,20.02,54.28,27.49,22.55,,11.18,14.33,11.73
7/19/2012,34.27,52.23,49.87,71.23,20.02,55.02,27.76,22.77,,11.18,14.33,11.73
7/20/2012,33.92,51.68,49.42,70.27,19.8,54.08,27.26,22.36,,11.18,14.34,11.75
7/23/2012,33.59,51.15,48.94,69.16,19.55,52.91,26.7,21.92,,11.18,14.37,11.77
7/24/2012,33.26,50.7,48.54,67.98,19.3,52.52,26.44,21.7,,11.19,14.38,11.78
7/25/2012,33.26,50.54,48.54,68.27,19.33,52.9,26.55,21.82,,11.19,14.39,11.79
7/26/2012,33.79,51.37,49.34,69.35,19.73,54.38,27.32,22.37,,11.19,14.4,11.8
7/27/2012,34.45,52.5,50.27,71.04,20.15,55.55,27.91,22.8,,11.19,14.38,11.78
7/30/2012,34.42,52.39,50.24,70.53,20.1,55.74,28.03,22.85,,11.19,14.37,11.77
7/31/2012,34.26,52.05,50.01,70.05,19.99,55.24,27.86,22.73,,11.19,14.37,11.77
8/1/2012,34.1,51.73,49.92,69.03,19.78,55.17,27.85,22.7,,11.19,14.38,11.77
8/2/2012,33.86,51.58,49.5,68.64,19.73,54.6,27.48,22.47,,11.19,14.38,11.78
8/3/2012,34.53,52.58,50.5,70.23,20.14,56.21,28.33,23.07,,11.19,14.36,11.76
8/6/2012,34.63,52.79,50.57,70.76,20.22,56.66,28.56,23.2,,11.19,14.36,11.76
8/7/2012,34.84,53.22,50.84,71.73,20.41,56.96,28.73,23.37,,11.18,14.34,11.74
8/8/2012,34.86,53.02,50.98,71.55,20.47,57.08,28.72,23.39,,11.18,14.34,11.74
8/9/2012,34.91,53.05,50.98,71.89,20.53,57.19,28.81,23.46,,11.18,14.33,11.74
8/10/2012,34.98,53.12,51.12,71.75,20.51,57.27,28.84,23.49,,11.18,14.34,11.74
8/13/2012,34.93,53.19,50.99,71.62,20.51,57,28.7,23.4,,11.18,14.34,11.74
8/14/2012,34.92,53.21,51,71.33,20.46,56.94,28.71,23.41,,11.17,14.32,11.72
8/15/2012,35.01,53.36,51.07,71.96,20.6,56.91,28.67,23.4,,11.17,14.3,11.7
8/16/2012,35.28,53.75,51.35,72.74,20.78,57.54,28.93,23.63,,11.17,14.3,11.7
8/17/2012,35.37,53.95,51.4,73.24,20.91,57.65,28.92,23.65,,11.17,14.3,11.7
8/20/2012,35.35,53.86,51.42,72.88,20.84,57.46,28.86,23.61,,11.17,14.3,11.7
8/21/2012,35.24,53.67,51.28,73.01,20.8,57.61,29.01,23.72,,11.17,14.29,11.69
8/22/2012,35.24,53.84,51.15,72.86,20.76,57.53,28.95,23.72,,11.17,14.3,11.71
8/23/2012,34.97,53.5,50.76,72.31,20.58,57.08,28.76,23.57,,11.18,14.32,11.73
8/24/2012,35.18,53.76,51.04,72.58,20.7,57.11,28.73,23.6,,11.18,14.33,11.74
8/27/2012,35.16,53.81,50.99,72.57,20.7,56.93,28.68,23.52,,11.18,14.34,11.75
8/28/2012,35.16,53.87,50.98,72.88,20.72,56.85,28.66,23.47,,11.18,14.35,11.75
8/29/2012,35.21,54.01,51.1,73.02,20.77,56.57,28.64,23.44,,11.18,14.35,11.75
8/30/2012,34.94,53.53,50.77,72.28,20.59,55.83,28.29,23.15,,11.18,14.36,11.76
8/31/2012,35.12,53.85,50.97,72.74,20.71,56.31,28.53,23.35,,11.18,14.36,11.76
9/4/2012,35.14,53.95,50.88,73.49,20.85,55.93,28.38,23.23,,11.18,14.36,11.76
9/5/2012,35.11,53.92,50.74,73.37,20.82,55.85,28.31,23.16,,11.18,14.36,11.76
9/6/2012,35.83,55.02,51.75,74.98,21.2,57.17,29.04,23.67,,11.18,14.34,11.74
9/7/2012,35.99,55.29,51.95,75.5,21.29,57.92,29.52,24,,11.18,14.35,11.75
9/10/2012,35.78,54.8,51.69,75.21,21.2,57.61,29.3,23.87,,11.18,14.34,11.74
9/11/2012,35.89,54.93,51.91,75.34,21.27,58.09,29.67,24.11,,11.18,14.33,11.74
9/12/2012,35.98,55.13,52,75.52,21.31,58.31,29.9,24.24,,11.17,14.32,11.72
9/13/2012,36.54,55.85,52.88,76.29,21.56,59.23,30.36,24.61,,11.17,14.32,11.72
9/14/2012,36.73,56.22,53.03,77.22,21.7,60.2,30.75,24.93,,11.16,14.28,11.68
9/17/2012,36.58,56.16,52.83,76.57,21.52,59.8,30.55,24.79,,11.16,14.28,11.68
9/18/2012,36.52,56.13,52.77,76.32,21.4,59.51,30.37,24.67,,11.17,14.29,11.7
9/19/2012,36.56,56.28,52.81,76.28,21.45,59.77,30.45,24.75,,11.17,14.32,11.72
9/20/2012,36.51,56.09,52.84,75.8,21.38,59.46,30.26,24.62,,11.18,14.34,11.74
9/21/2012,36.35,56.14,52.84,75.9,21.39,59.5,30.31,24.25,,11.18,14.35,11.75
9/24/2012,36.25,55.78,52.79,75.41,21.26,59.37,30.19,24.17,,11.18,14.35,11.75
9/25/2012,35.84,55.13,52.32,74.26,20.95,58.85,29.94,24,,11.18,14.36,11.76
9/26/2012,35.64,54.74,51.97,73.64,20.81,58.37,29.59,23.79,,11.19,14.38,11.78
9/27/2012,36,55.48,52.42,74.65,21.1,59.15,29.96,24.09,,11.19,14.4,11.79
9/28/2012,35.85,55.09,52.19,74.4,21.02,58.49,29.55,23.8,,11.2,14.42,11.8
10/1/2012,35.93,55.18,52.37,74.43,21.04,58.85,29.75,23.95,,11.2,14.42,11.8
10/2/2012,35.97,55.26,52.52,74.46,21.08,59,29.83,23.98,,11.2,14.42,11.81
10/3/2012,36.09,55.6,52.68,74.43,21.11,58.82,29.74,23.92,,11.2,14.43,11.81
10/4/2012,36.35,55.87,53.2,74.94,21.3,59.46,29.99,24.14,,11.2,14.44,11.82
10/5/2012,36.34,55.68,53.25,74.89,21.32,59.57,30.05,24.17,,11.2,14.43,11.81
10/8/2012,36.21,55.34,53.12,74.53,21.18,59.26,29.83,24.01,,11.2,14.42,11.81
10/9/2012,35.85,54.57,52.64,73.54,20.96,58.51,29.49,23.75,,11.2,14.42,11.8
10/10/2012,35.64,54.41,52.33,73.08,20.83,58.24,29.34,23.65,,11.2,14.42,11.8
10/11/2012,35.68,54.43,52.47,73.48,20.88,58.71,29.59,23.81,,11.2,14.42,11.81
10/12/2012,35.55,54.41,52.21,73.05,20.77,58.67,29.49,23.77,,11.2,14.42,11.81
10/15/2012,35.83,54.82,52.6,73.64,20.94,59.1,29.76,23.95,,11.2,14.43,11.81
10/16/2012,36.2,55.52,53.1,74.38,21.17,59.87,30.23,24.26,,11.2,14.42,11.81
10/17/2012,36.36,55.62,53.34,74.73,21.33,60.28,30.5,24.48,,11.19,14.4,11.8
10/18/2012,36.28,55.3,53.22,74.46,21.35,60.02,30.44,24.4,,11.19,14.4,11.8
10/19/2012,35.68,54.29,52.56,73.19,21.04,59.38,30.07,24.12,,11.19,14.4,11.8
10/22/2012,35.68,54.45,52.58,73.04,21.03,59.72,30.24,24.26,,11.18,14.4,11.8
10/23/2012,35.22,53.86,51.81,72.58,20.83,58.67,29.65,23.8,,11.19,14.41,11.81
10/24/2012,35.11,53.67,51.7,72.25,20.75,58.9,29.69,23.83,,11.19,14.41,11.81
10/25/2012,35.21,53.57,52.04,72.54,20.8,59.26,29.85,23.97,,11.18,14.4,11.81
10/26/2012,35.17,53.53,51.95,72.38,20.78,59.16,29.75,23.91,,11.19,14.41,11.82
10/29/2012,35.17,53.53,51.95,72.38,20.78,59.16,29.75,23.91,,11.19,14.41,11.82
10/30/2012,35.17,53.53,51.95,72.38,20.78,59.16,29.75,23.91,,11.19,14.41,11.82
10/31/2012,35.22,53.48,52.06,72.68,20.87,59,29.78,23.94,,11.18,14.41,11.82
11/1/2012,35.64,54.3,52.61,74.13,21.23,59.63,30.15,24.18,,11.18,14.41,11.82
11/2/2012,35.28,53.93,52.23,73.05,20.94,59.11,29.88,23.96,,11.18,14.41,11.82
11/5/2012,35.37,54.11,52.26,73.67,21.05,59.12,29.85,23.97,,11.19,14.42,11.83
11/6/2012,35.66,54.42,52.78,74.24,21.28,59.52,30.1,24.14,,11.19,14.42,11.83
11/7/2012,34.85,53.41,51.45,72.7,20.82,58.47,29.56,23.77,,11.19,14.45,11.86
11/8/2012,34.42,52.76,50.93,71.75,20.57,57.99,29.29,23.59,,11.19,14.48,11.88
11/9/2012,34.48,52.91,50.97,71.85,20.6,58.06,29.3,23.58,,11.19,14.49,11.9
11/12/2012,34.48,53.04,50.88,71.86,20.56,58.08,29.35,23.57,,11.19,14.49,11.9
11/13/2012,34.34,52.86,50.59,71.58,20.52,57.81,29.22,23.47,,11.2,14.5,11.91
11/14/2012,33.85,52.29,49.85,70.4,20.14,57.19,28.9,23.22,,11.2,14.51,11.93
11/15/2012,33.78,52.14,49.78,70.17,20.06,57.09,28.99,23.25,,11.2,14.54,11.95
11/16/2012,33.97,52.49,50.02,70.67,20.25,57,29,23.25,,11.2,14.54,11.96
11/19/2012,34.65,53.65,50.96,72.14,20.65,58.17,29.62,23.68,,11.2,14.54,11.96
11/20/2012,34.68,53.65,51.05,72.39,20.72,58.31,29.62,23.67,,11.2,14.54,11.96
11/21/2012,34.78,53.8,51.17,72.78,20.82,58.45,29.76,23.73,,11.2,14.54,11.96
11/23/2012,35.22,54.45,51.85,73.61,21.05,59.57,30.4,24.19,,11.2,14.54,11.96
11/26/2012,35.17,54.48,51.59,73.58,21.02,59.38,30.24,24.1,,11.2,14.55,11.97
11/27/2012,35.01,54.3,51.33,73.47,20.96,59.13,30.05,23.98,,11.2,14.56,11.99
11/28/2012,35.29,54.87,51.75,73.97,21.11,59.6,30.25,24.14,,11.2,14.57,12
11/29/2012,35.47,55.25,51.93,74.69,21.26,60.16,30.54,24.34,,11.2,14.59,12.01
11/30/2012,35.48,55.13,51.94,74.53,21.27,60.17,30.57,24.37,,11.2,14.59,12.02
12/3/2012,35.33,54.93,51.69,74.32,21.19,60.11,30.54,24.35,,11.2,14.59,12.02
12/4/2012,35.28,54.86,51.65,74.38,21.23,60.23,30.68,24.45,,11.2,14.59,12.02
12/5/2012,35.34,54.69,52.04,74.25,21.23,60.36,30.87,24.54,,11.2,14.59,12.02
12/6/2012,35.46,54.84,52.16,74.45,21.3,60.46,30.94,24.59,,11.2,14.59,12.02
12/7/2012,35.56,54.79,52.45,74.5,21.35,60.56,31,24.61,,11.2,14.59,12.02
12/10/2012,35.6,54.8,52.56,74.87,21.43,60.7,31.01,24.65,,11.19,14.58,12.01
12/11/2012,35.83,55.19,52.75,75.61,21.55,61.2,31.17,24.8,,11.18,14.54,11.98
12/12/2012,35.83,55.21,52.81,75.44,21.5,61.36,31.29,24.91,,11.18,14.52,11.95
12/13/2012,35.61,54.83,52.57,74.91,21.36,61.11,31.23,24.81,,11.17,14.48,11.92
12/14/2012,35.48,54.53,52.41,74.8,21.33,61.39,31.42,24.92,,11.16,14.46,11.88
12/17/2012,35.89,55.23,53.02,75.59,21.58,60.43,31.57,25.02,,11.15,14.4,11.83
12/18/2012,36.32,55.97,53.59,76.77,21.86,60.98,31.83,25.2,,11.13,14.35,11.78
12/19/2012,35.83,55.7,53.2,76.71,21.83,61.07,31.88,24.92,,11.13,14.35,11.78
12/20/2012,36.03,55.97,53.52,76.93,21.96,61.43,32.18,25.09,,11.14,14.36,11.79
12/21/2012,35.71,55.41,53.03,76.34,21.79,60.76,31.85,24.87,,11.14,14.37,11.8
12/24/2012,35.63,55.36,52.85,76.16,21.74,60.71,31.8,24.83,,11.14,14.37,11.8
12/26/2012,35.44,54.51,51.93,73.02,21.56,60.82,31.03,24.87,,11.14,14.37,11.79
12/27/2012,35.41,54.48,51.89,72.99,21.55,61.04,31.16,24.96,,11.14,14.37,11.8
12/28/2012,35.05,53.96,51.36,72.51,21.03,60.64,30.87,24.81,,11.14,14.38,11.8
12/31/2012,35.65,55.01,52.13,73.91,21.45,61.28,31.18,25.05,,11.15,14.38,11.8
1/2/2013,36.57,56.49,53.35,75.9,21.96,62.59,31.87,25.54,,11.14,14.38,11.8
1/3/2013,36.51,56.32,53.21,75.93,21.94,62.09,31.56,25.34,,11.14,14.37,11.8
1/4/2013,36.71,56.55,53.56,76.51,22.11,62.34,31.76,25.48,,11.14,14.36,11.79
1/7/2013,36.6,56.6,53.42,76.4,22.01,62.09,31.68,25.39,,11.14,14.37,11.8
1/8/2013,36.5,56.52,53.24,76.19,21.99,61.88,31.47,25.24,,11.15,14.4,11.83
1/9/2013,36.62,56.83,53.38,76.66,22.12,62.19,31.59,25.36,,11.16,14.43,11.85
1/10/2013,36.87,57.12,53.82,76.79,22.19,63,32.03,25.67,,11.16,14.43,11.85
1/11/2013,36.87,57.28,53.74,76.71,22.18,62.94,32.02,25.63,,11.16,14.43,11.86
1/14/2013,36.84,57.06,53.75,76.82,22.21,63.17,32.03,25.68,,11.16,14.44,11.87
1/15/2013,36.91,57.11,53.86,77.17,22.33,63.11,31.91,25.63,,11.16,14.45,11.88
1/16/2013,36.9,57.15,53.8,76.98,22.34,62.97,31.78,25.53,,11.17,14.48,11.9
1/17/2013,37.13,57.49,54.08,77.66,22.5,63.52,32.02,25.74,,11.17,14.47,11.89
1/18/2013,37.25,57.6,54.15,77.84,22.54,63.5,32.03,25.73,,11.17,14.47,11.9
1/22/2013,37.43,57.78,54.36,78.3,22.71,63.53,32.06,25.73,,11.17,14.47,11.9
1/23/2013,37.47,57.93,54.38,78.23,22.71,63.6,32,25.68,,11.17,14.47,11.9
1/24/2013,37.5,57.86,54.58,78.74,22.81,63.69,32.08,25.73,,11.17,14.47,11.9
1/25/2013,37.72,58.35,54.84,79.61,23.02,64.2,32.34,25.88,,11.16,14.44,11.87
1/28/2013,37.66,58.16,54.7,79.42,22.97,63.86,32.2,25.73,,11.16,14.42,11.86
1/29/2013,37.82,58.12,55.04,79.19,22.94,64.21,32.42,25.95,,11.15,14.41,11.84
1/30/2013,37.65,57.9,54.85,78.56,22.81,64.1,32.42,25.91,,11.15,14.39,11.83
1/31/2013,37.61,58,54.69,78.94,22.89,64,32.4,25.89,,11.15,14.4,11.83
2/1/2013,37.98,58.61,55.24,79.63,23.12,64.63,32.64,26.07,,11.15,14.4,11.84
2/4/2013,37.55,57.88,54.65,78.77,22.87,63.42,32.08,25.7,,11.15,14.4,11.84
2/5/2013,37.93,58.62,55.16,79.52,23.1,63.71,32.26,25.82,,11.15,14.39,11.83
2/6/2013,37.98,58.65,55.22,79.64,23.2,63.44,32.14,25.78,,11.15,14.4,11.84
2/7/2013,37.92,58.47,55.22,79.36,23.17,62.99,31.9,25.61,,11.16,14.41,11.84
2/8/2013,38.15,58.95,55.47,79.82,23.32,63.56,32.09,25.74,,11.16,14.41,11.84
2/11/2013,38.12,58.67,55.47,79.66,23.32,63.23,32.04,25.69,,11.16,14.41,11.84
2/12/2013,38.19,58.67,55.68,79.93,23.36,63.66,32.24,25.81,,11.16,14.4,11.83
2/13/2013,38.24,58.71,55.61,80.16,23.43,64.03,32.35,25.88,,11.15,14.38,11.82
